OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID,Latitude,Longitude
15323,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R12-5,Champaign,7895,Not Specified,AERIAL,E,Not Specified,5637,Not Specified,{4B547F57-0A15-466B-9E90-A0ACA5C18EA2},40.0700833129012,-88.31919872074049
15324,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,,Regulatory,7 tons,R12-5,Champaign,7895,Not Specified,AERIAL,E,Not Specified,5637,Not Specified,{CB666126-7463-4975-A8CA-0C4340932A6A},40.07560776644102,-88.31798568084496
15325,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,,Regulatory,7 tons,R12-5,Champaign,7895,Not Specified,AERIAL,E,Not Specified,5637,Not Specified,{1FCE9D90-11F9-4500-AA15-A3E19F5B78E5},40.07604549322335,-88.31971827613637
15326,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,,Regulatory,7 tons,R12-5,Champaign,7895,Not Specified,AERIAL,E,Not Specified,5637,Not Specified,{ED9F1C1D-075E-42EB-A250-CC0B3A119168},40.07593273786701,-88.32115007851911
15327,No Parking to Corner,"12"" X 18""",Not Specified,Unpunched Telespar,,Parking,Not Specified,R7-1,Champaign,1112,Not Specified,AERIAL,C,Not Specified,869,Not Specified,{43F0911A-6C94-473C-8C30-332F3D09B68E},40.109138966666215,-88.26366102975845
15328,No Parking to Corner,"12"" X 18""",Not Specified,Unpunched Telespar,,Parking,Not Specified,R7-1,Champaign,1112,Not Specified,AERIAL,C,Not Specified,869,Not Specified,{B5B64400-FAC2-4342-9036-9E3F5A503C5B},40.10920055699642,-88.26378567553397
15329,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{DDF5428A-75B2-4CE6-BE5E-29BA4CCE06EC},40.15272350421939,-88.25723617227587
15330,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{58513C99-681E-49A9-B0D5-7319A2EE76A8},40.15260830139404,-88.25717012582216
15331,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{040DD263-E907-4915-97CF-171A91C239E4},40.15323355277383,-88.2567694076017
15332,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{04915905-C944-4F4C-8AED-1758CDF75626},40.15323278118601,-88.25663368397716
15333,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{F4D22EAF-9914-41EB-9C08-ED6D53C5CE93},40.15325282515304,-88.2536746629188
15334,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{657F45BA-0363-4838-9639-094FFCC357C2},40.153214477788985,-88.25356225776278
15335,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{D75CB63A-B48A-4FEC-8695-B81B01A401D1},40.153276785030386,-88.25081540127265
15336,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{0D3B2F55-2EDA-40D0-ABF1-F7169A64CC11},40.15323807524943,-88.2506987962744
15337,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{10BE64D9-48A9-4959-AA6D-BC78340562FC},40.15328474293342,-88.24986297444799
15338,Pedestrian Crossing,"30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R1-1,Champaign,3180,Not Specified,AERIAL,L,Not Specified,2352,Not Specified,{12EE844D-5D99-4288-AF24-24B21BB04EEA},40.15324519273093,-88.249741259537
15339,No Parking 2am-5am,"12"" X 18""",Not Specified,Punched Telespar,2016-01-01,Parking,*1AM-4AM,R7-2,Champaign,13750,Not Specified,AERIAL,A,Not Specified,9776,Not Specified,{1AA29406-29DE-4AE5-8E92-43ADD6F98F4A},40.1223568158786,-88.24269747043232
15340,No Parking with Left Arrow,"12"" X 18""",Not Specified,Unpunched Telespar,2021-01-01,Parking,Not Specified,R7-1,Champaign,4800,Not Specified,AERIAL,L,Not Specified,3510,Not Specified,{54CB947F-B158-4FBB-93F4-F722CEB3387C},40.12965334067422,-88.25595522508236
15341,No Parking with Right Arrow,"12"" X 18""",Not Specified,Unpunched Telespar,2021-01-01,Parking,Not Specified,R7-1,Champaign,4800,Not Specified,AERIAL,L,Not Specified,3510,Not Specified,{655FC55A-926A-4E21-A155-E700E4ACF920},40.12965224389368,-88.25578314255432
15342,Adopt A Highway,"12"" X 18""",Not Specified,Punched Telespar,,Parking,First Presbyterian Church,HR7-11,Champaign,6416,Not Specified,AERIAL,G,Not Specified,4577,Not Specified,{B7FEDCBA-0C63-44BF-841D-A912A9486B63},40.112015305324014,-88.24673073997921
15343,Adopt A Highway,"24"" X 36""",Not Specified,Streetlight,2016-01-01,Custom,Omega Delta Phi Fraternity,AHA,Champaign,13651,Not Specified,AERIAL,G,Not Specified,9815,Not Specified,{DF090CBB-2815-4906-A755-F967A6CA6E45},40.116277269429865,-88.23868567563181
15344,Adopt A Highway,"24"" X 36""",Not Specified,Traffic Signal Standard,2014-01-01,Custom,Sigma Lambda Gamma Fraternity,AHA,Champaign,8492,Not Specified,AERIAL,I,Not Specified,6099,Not Specified,{FBB57926-3F34-41A3-B926-8AB5DA54A334},40.10582614990528,-88.22899067101375
15345,Adopt A Highway,"24"" X 36""",Not Specified,Streetlight,2013-01-01,Custom,Society of Women Engineers,AHA,Champaign,48FC51AA-0A0E-435F-8038-A5F9B4D60A48,Not Specified,AERIAL,I,Not Specified,9505,Not Specified,{C257E7A7-D1C5-46E2-82EC-73182B083ED4},40.110350115481125,-88.23856280707247
15346,Adopt A Highway,"24"" X 36""",Not Specified,Punched Telespar,2015-01-01,Custom,American Society of Engineers,AHA,Champaign,13561,Not Specified,AERIAL,J,Not Specified,8431,Not Specified,{B88B8C96-C1F3-424E-9051-6881C257DC1F},40.116253585587806,-88.22913097620436
15347,Adopt A Highway,"24"" X 36""",Not Specified,Punched Telespar,2015-01-01,Custom,American Society of Engineers,AHA,Champaign,13561,Not Specified,AERIAL,J,Not Specified,8431,Not Specified,{925CB48F-504F-4591-A1F6-85B62A14FC00},40.11456195089625,-88.22887189123215
15348,Adopt A Highway,"24"" X 36""",Not Specified,Power Pole,,Custom,Lone Star Lodge #18,AHA,Champaign,789,Not Specified,AERIAL,A,Not Specified,597,Not Specified,{BD145B19-154E-49B2-B196-E293BF9DA38B},40.1275745406791,-88.24742790081959
15349,Adopt A Highway,"24"" X 36""",Not Specified,Power Pole,,Custom,Lone Star Lodge #18,AHA,Champaign,789,Not Specified,AERIAL,A,Not Specified,597,Not Specified,{C1C0AA39-F46A-485A-8F94-22B082B604E3},40.13055990707003,-88.2544786817301
15350,Adopt A Highway,"24"" X 36""",Not Specified,Punched Telespar,2015-01-01,Custom,Nu Delta Chapter of Zeta Phi Beta Sorority,AHA,Champaign,13561,Not Specified,AERIAL,J,Not Specified,8431,Not Specified,{3E28C919-2208-46D8-A437-548283AEDCDB},40.115359069325834,-88.22912393659587
15351,Adopt A Highway,"24"" X 36""",Not Specified,Punched Telespar,2015-01-01,Custom,Nu Delta Chapter of Zeta Phi Beta Sorority,AHA,Champaign,13561,Not Specified,AERIAL,J,Not Specified,8431,Not Specified,{248E0C63-E254-4149-9BAC-6D42E30C636A},40.11530557160825,-88.23860435092732
15352,Adopt A Highway,"24"" X 36""",Not Specified,Streetlight,,Custom,Prairie Sky Grove,AHA,Champaign,9828,Not Specified,AERIAL,C,Not Specified,6877,Not Specified,{341D5F98-06F4-4C78-BB22-7588A064663F},40.1126969452522,-88.27650029397205
15353,Adopt A Highway,"24"" X 36""",Not Specified,Streetlight,,Custom,Prairie Sky Grove,AHA,Champaign,9828,Not Specified,AERIAL,C,Not Specified,6877,Not Specified,{559B1303-14C1-4048-992E-18BEBF67A74F},40.11274312128503,-88.25804311712433
15354,Adopt A Highway,"24"" X 36""",Not Specified,Power Pole,,Custom,Alpha PI Signma Sorority Inc.,AHA,Champaign,789,Not Specified,AERIAL,A,Not Specified,597,Not Specified,{95AB2691-3A60-4101-99F7-8C2BA268B723},40.132376788450784,-88.25814862463537
15355,Adopt A Highway,"24"" X 36""",Not Specified,Power Pole,,Custom,Alpha PI Signma Sorority Inc.,AHA,Champaign,789,Not Specified,AERIAL,A,Not Specified,597,Not Specified,{79888CC6-0812-41AC-B62A-DAB6ABC4D0D2},40.15125078589281,-88.29574320127078
15356,Wrong Way,"12"" X 36""",Not Specified,Streetlight,2022-01-01,Regulatory,Not Specified,R5-1a,Champaign,12246,Not Specified,AERIAL,J,Not Specified,8443,Not Specified,{3B53A861-597D-41CE-ABA6-65C2090A92F1},40.11623851608352,-88.23037540774526
15357,Stop,"30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R1-1,Champaign,3107,Not Specified,AERIAL,E,Karen Ct,2291,Not Specified,{22A91BE2-E44E-49FB-BF1D-B96845F0203C},40.08315127082845,-88.27957398753496
15358,Stop,"30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R1-1,Champaign,181,Not Specified,AERIAL,E,Not Specified,137,Not Specified,{0FA4FD10-C5F0-493C-AB58-C6160F5D19CA},40.086278796963384,-88.27932596716926
15359,Stop,"30""",Not Specified,Punched Telespar,2010-01-01,Regulatory,Not Specified,R1-1,Champaign,181,Not Specified,AERIAL,E,Not Specified,137,Not Specified,{9D924499-1040-4A77-8D0B-1F43BCCD73CA},40.085589016698385,-88.27950369345794
15360,Stop,"30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R1-1,Champaign,181,Not Specified,AERIAL,E,Not Specified,137,Not Specified,{ADB40D51-968D-48A3-AD24-B4902F356403},40.08618179810011,-88.27955782397478
15361,No Parking,"12"" X 18""",Not Specified,Unpunched Telespar,2022-01-01,Parking,Not Specified,R7-1,Champaign,12747,Not Specified,AERIAL,A,Not Specified,8742,Not Specified,{AA146A14-063F-41AD-B5B1-944F98BBF07A},40.118616658101,-88.25020800291958
15362,No Parking,"12"" X 18""",Not Specified,Unpunched Telespar,2022-01-01,Parking,Not Specified,R7-1,Champaign,12747,Not Specified,AERIAL,A,Not Specified,8742,Not Specified,{9BC348EB-A341-4378-ACB1-F76442A05B13},40.118973731112874,-88.25020166618121
15363,Adopt A Highway,"24"" X 36""",Not Specified,Traffic Signal Standard,2014-01-01,Custom,Sigma Lambda Gamma Fraternity,AHA,Champaign,8492,Not Specified,AERIAL,I,Not Specified,6099,Not Specified,{BB11B5C4-F65E-4DE1-A66C-E088076A3B00},40.11259360382941,-88.22907029442354
15364,Adopt A Highway,"24"" X 36""",Not Specified,Traffic Signal Standard,2014-01-01,Custom,Sigma Lambda Beta Fraternity,AHA,Champaign,8492,Not Specified,AERIAL,I,Not Specified,6099,Not Specified,{FE844EDB-FEBE-4202-A6C1-C82F5DAC0754},40.10563138438643,-88.22900091579778
15365,Adopt A Highway,"24"" X 36""",Not Specified,Power Pole,,Custom,Mittendorf Neighborhood Association,AHA,Champaign,789,Not Specified,AERIAL,A,Not Specified,597,Not Specified,{EB47ED7E-F4CD-4B14-AA48-A96D5FA0909A},40.12735654898157,-88.24702020821712
15366,Adopt A Highway,"24"" X 36""",Not Specified,Power Pole,,Custom,Mittendorf Neighborhood Association,AHA,Champaign,789,Not Specified,AERIAL,A,Not Specified,597,Not Specified,{6B1327D6-BA9E-4841-9669-BE684501D873},40.13221309133921,-88.25763418286247
15367,Do Not Enter,30 X 30,Not Specified,Streetlight,,School,Not Specified,R5-1,Champaign,12796,Not Specified,AERIAL,B,Not Specified,8771,Not Specified,{C057EE35-56B7-4E87-A572-8B7FCD1843A0},40.11818221051538,-88.25770624033888
15368,Do Not Enter,30 X 30,Not Specified,Streetlight,,School,Not Specified,R5-1,Champaign,12796,Not Specified,AERIAL,B,Not Specified,8771,Not Specified,{CD3B79F7-D5FE-47F7-AB55-9B39F198823C},40.118326151332276,-88.25772614442307
15369,30 mph Speed Limit,30 X 30,Not Specified,Punched Telespar,2022-01-01,Streetname,Not Specified,R1-1,Champaign,15599,Not Specified,Not Specified,H,Lovie Ln,9943,Not Specified,{905F8547-8744-46BE-8207-8E741A86B55D},40.162201326639185,-88.28483814663308
15370,30 mph Speed Limit,30 X 30,Not Specified,Punched Telespar,2022-01-01,Streetname,Not Specified,R1-1,Champaign,15599,Not Specified,Not Specified,H,Lovie Ln,9943,Not Specified,{587FBB3E-D881-4435-AA08-FAECF58091D1},40.162704174191354,-88.2865112057179
15371,Stop,"30"" X 30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R1-1,Champaign,4364,Not Specified,AERIAL,L,Garden Ln,3211,Not Specified,{7BD93460-DFDB-4893-8D67-331F5DE044EA},40.13044912548081,-88.24499072204502
15372,Stop,"30"" X 30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R1-1,Champaign,4364,Not Specified,AERIAL,L,Garden Ln,3211,Not Specified,{22E2E207-EDB0-4862-B14B-18566AD3090F},40.13040507234886,-88.24742316646226
15373,Stop,"30"" X 30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R1-1,Champaign,4364,Not Specified,AERIAL,L,Garden Ln,3211,Not Specified,{E8B07501-AA1B-4BD0-8A3E-E084D22FF404},40.12951683403737,-88.2464096781033
15374,No Parking to Corner,"24"" X 30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R8-3aD,Champaign,1817,Not Specified,AERIAL,B,Not Specified,1448,Not Specified,{49901C42-60AD-47F1-8B76-2B2D945782C5},40.11437207383984,-88.2668028721689
15375,No Parking to Corner,"24"" X 30""",Not Specified,Punched Telespar,2022-01-01,Regulatory,Not Specified,R8-3aD,Champaign,1817,Not Specified,AERIAL,B,Not Specified,1448,Not Specified,{D6663FFA-9394-4B4D-8C13-A8ECA9C28F4B},40.114440450288214,-88.26710166067824
15376,Pedestrian Crossing,"36"" X 36""", W16-7PR,Unpunched Telespar,2023-01-01,Warning,Not Specified,W11-2,Champaign,604,Not Specified,AERIAL,F,Not Specified,457,Not Specified,{90AAE612-2D21-440B-AE90-4A705D5BA2D5},40.07864191022629,-88.2575294690313
15377,Pedestrian Crossing,"36""X36""", W16-7PL,Unpunched Telespar,,Warning,Not Specified,W11-2,Champaign,604,Not Specified,AERIAL,F,Not Specified,457,Not Specified,{411C62A2-C659-4C78-BA52-8A5D7DEA35A8},40.07861147979206,-88.25734122747764
15378,No Parking,"12"" X 18""",Not Specified,Punched Telespar,2023-01-01,Parking,Not Specified,R7-1,Champaign,6427,Not Specified,AERIAL,G,Not Specified,4584,Not Specified,{AABBCB4F-9313-41ED-97E4-613F911EF70E},40.10909437678787,-88.24685933582651
15379,No Parking,"12"" X 18""",Not Specified,Punched Telespar,2023-01-01,Parking,Not Specified,R7-1,Champaign,6427,Not Specified,AERIAL,G,Not Specified,4584,Not Specified,{D41C78ED-502E-4869-8D52-686F8458A944},40.10933401590156,-88.24668555005036
15380,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,2020-01-01,Regulatory,Not Specified,R2-1,Champaign,12595,Not Specified,AERIAL,J,Not Specified,8245,Not Specified,{E3E87B88-5D46-4645-B270-3443EA2037C8},40.11628995909799,-88.22836101639082
15381,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,2023-01-01,Regulatory,Not Specified,R2-1,Champaign,12595,Not Specified,AERIAL,J,Not Specified,8245,Not Specified,{CBDC237A-31D5-4A41-AE95-3EF77D0C0F4D},40.11627236088341,-88.23393981643824
15382,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,2023-01-01,Regulatory,Not Specified,R2-1,Champaign,12595,Not Specified,AERIAL,J,Not Specified,8245,Not Specified,{2692072E-4A4E-4F0A-AC03-2075FD45DA9F},40.11644182847909,-88.23475103756249
15383,30 mph Speed Limit,"24"" X 30""",Not Specified,Punched Telespar,2023-01-01,Regulatory,Not Specified,R2-1,Champaign,12595,Not Specified,AERIAL,J,Not Specified,8245,Not Specified,{0875B71B-7C00-48D0-93FF-DC13333A506C},40.11625032744744,-88.23694516675609
15384,Pedestrian Crossing,"12"" X 18""",Not Specified,U-Channel,2023-01-01,School,Not Specified,S1-1,Champaign,12363,Not Specified,AERIAL,A,No Parking 5am-4pm on School Days,8537,Not Specified,{132CFFA9-C18A-4EA0-9E8C-808E6B604A8D},40.11716071269889,-88.2542249811249
15385,Pedestrian Crossing,"12"" X 18""",Not Specified,U-Channel,2023-01-01,School,Not Specified,S1-1,Champaign,12363,Not Specified,AERIAL,A,No Parking 5am-4pm on School Days,8537,Not Specified,{7E0E0055-9D9F-4DDF-82E5-60EBE3CAB402},40.11736564237703,-88.25437259219376
15386,Do Not Enter,"30"" X 30""",EXCEPT BIKES,Unpunched Telespar,,Regulatory,2023,R5-1,Champaign,8495,Not Specified,AERIAL,I,Not Specified,6102,Not Specified,{CCDE5B2B-0928-4915-BA91-018D31B27382},40.10804441373969,-88.22899605285231
15387,30 mph Speed Limit,Not Specified,Not Specified,Punched Telespar,2020-01-01,Regulatory,Not Specified,R2-1,Champaign,5197,Not Specified,AERIAL,B,Not Specified,3776,Not Specified,{21239964-3354-462E-9E8F-99B70945B931},40.12896955679952,-88.27071294214298
15388,30 mph Speed Limit,Not Specified,Not Specified,Punched Telespar,2020-01-01,Regulatory,Not Specified,R2-1,Champaign,5197,Not Specified,AERIAL,B,Not Specified,3776,Not Specified,{680FBE01-AA4E-4E46-AD5E-77D91C098CC8},40.1304860215523,-88.27169446528336
15389,30 mph Speed Limit,Not Specified,Not Specified,Punched Telespar,2020-01-01,Regulatory,Not Specified,R2-1,Champaign,5197,Not Specified,AERIAL,B,Not Specified,3776,Not Specified,{129213BF-34B5-4FF9-B019-87372EF226CD},40.13081440206478,-88.27177607899839
15390,30 mph Speed Limit,Not Specified,Not Specified,Punched Telespar,2020-01-01,Regulatory,Not Specified,R2-1,Champaign,5197,Not Specified,AERIAL,B,Not Specified,3776,Not Specified,{F9B67CEB-71E5-4D8F-B03F-BA8B60316B41},40.13088597863797,-88.27509792026002
15391,No Parking Loading Zone Student,"30"" X 36""",Not Specified,Black Telespar,2014-01-01,Parking,Not Specified,N/A,Champaign,8361,Not Specified,AERIAL,K,Not Specified,5996,Not Specified,{F2379614-6239-432E-A1D3-063C86F40808},40.118868372520915,-88.24349338870437
15392,No Parking Loading Zone Student,"30"" X 36""",Not Specified,Black Telespar,2014-01-01,Parking,Not Specified,N/A,Champaign,8361,Not Specified,AERIAL,K,Not Specified,5996,Not Specified,{76028255-5E08-4590-A04C-A08B5D3FAB7F},40.118893675347756,-88.24349429154638
15393,No Parking Loading Zone Student,"30"" X 36""",Not Specified,Black Telespar,2014-01-01,Parking,Not Specified,N/A,Champaign,8361,Not Specified,AERIAL,K,Not Specified,5996,Not Specified,{FD464CD0-76A6-4892-B1A1-32674000851E},40.11891888315202,-88.24349344423221
15394,No Parking Loading Zone Student,"30"" X 36""",Not Specified,Black Telespar,2014-01-01,Parking,Not Specified,N/A,Champaign,8361,Not Specified,AERIAL,K,Not Specified,5996,Not Specified,{5F07DD4B-424C-405B-B236-086A794AE7C8},40.11894157020843,-88.2434938847921
15395,No Parking Loading Zone Student,"30"" X 36""",Not Specified,Black Telespar,2014-01-01,Parking,Not Specified,N/A,Champaign,8361,Not Specified,AERIAL,K,Not Specified,5996,Not Specified,{80ABEC24-40FC-40B5-9865-C9A836311338},40.11896719269097,-88.24349238116176
