OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate,GlobalID,Latitude,Longitude
3814,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10052,Yes,123C10,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{D7158763-CC8F-408B-B700-64CA62A631DF},40.11435662151044,-88.23337403995082
3815,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10053,Yes,123A11,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{02A8E7DB-F0F6-47D5-AB87-74D2CAA4C6E7},40.11453939230349,-88.23343128748205
3816,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10054,Yes,123C9,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{DCB7867C-70FE-40A8-B915-346B64C8105F},40.114368060630866,-88.2331002959637
3817,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10055,Yes,123A10,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{7AA98215-EE1A-430D-BC69-6DCC66D20A99},40.11447649017565,-88.23285575139826
3818,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10056,Yes,123C8,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{E42C3337-C9A9-474A-AC54-5328674A77DA},40.11438081250905,-88.23260710359973
3819,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10057,Yes,123C7,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{04DFA002-E054-4952-964A-F975E32B3841},40.1143373845722,-88.23203829621336
3820,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10058,Yes,123A2,Black,Sternberg,LED,Yes,Added from MCORE plans (pre-install),GPS,Not Specified,Not Specified,{9F97CF48-2C2E-411D-8974-0D61C31E7A92},40.11450290565404,-88.22969462297853
3821,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10059,Yes,123A3,Black,Sternberg,LED,Yes,Added from MCORE plans (pre-install),GPS,Not Specified,Not Specified,{640357F1-A0B5-4FC6-879B-F83A7AE74946},40.114502336778145,-88.23025914939683
3822,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10060,Yes,123C2,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{0AECAED0-CC46-492F-84D2-FCFC183594A4},40.11438669157095,-88.23004222251151
3823,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10061,Yes,123C1,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{5490FAE4-3F58-4C41-91C1-F452B1B8DB07},40.114387982010854,-88.22948709312021
3824,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10062,Yes,123A7,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{42C60B8B-4150-45CB-8767-F6D05056111C},40.114491422082125,-88.23197664169498
3825,Cast Aluminum,Other,Teardrop,LED,250/100,SL123,,,8.0,2018-09-01 05:00:00,10063,Yes,123A9,Black,Sternberg,LED,Yes,Added from plans,GPS,Not Specified,Not Specified,{B47F366D-4C08-4C24-8F36-3266F2D71A20},40.11448242322782,-88.23225717344963
3826,Cast Aluminum,Other,Teardrop,LED,250/100,SL122,,,8.0,2018-09-01 05:00:00,10064,Yes,Not Specified,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{ABF760F2-226B-4A35-AA35-3A017750E2FF},40.11499295319478,-88.22885233639089
3827,Cast Aluminum,Other,Teardrop,LED,250/100,SL122,,,8.0,2018-09-01 05:00:00,10065,Yes,Not Specified,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{174ACA40-442A-4716-A035-025075A343A1},40.11478440960343,-88.22884988833042
3828,Cast Aluminum,Other,Teardrop,LED,250/100,SL122,,,8.0,2018-09-01 05:00:00,10066,Yes,Not Specified,Black,Sternberg,LED,Yes,Not Specified,GPS,Not Specified,Not Specified,{66F63ECB-A88D-4A5C-87C9-B6997C2E2375},40.11401387007874,-88.22884451967872
3829,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10067,Not Specified,123D4,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{F460979C-281F-4F20-8D61-016BE53BC182},40.114314271452294,-88.23534172125609
3830,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10068,Not Specified,123D3,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{B6A1EE32-FFAC-4166-9C7C-5DE116B07BD6},40.11435882246923,-88.23554184357369
3831,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL91,,,,,10069,Not Specified,123B4,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{1DC7A230-7A07-4CB3-AFD8-26D6E9934235},40.114527129029355,-88.23549770867993
3832,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL91,,,,,10070,Not Specified,123B5,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{01E2592A-E6C1-4FDA-8DC6-A10BC8924296},40.11447079495774,-88.2352836261087
3833,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10071,Not Specified,123B3,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{A3B25365-1C98-4335-B997-D194E093210C},40.11446998019954,-88.23581095917075
3834,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10072,Not Specified,123B2,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{7D5831D1-AD43-4961-9AD8-0CB0B35745B0},40.11447285980685,-88.23637450911392
3835,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10073,Not Specified,123D2,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{C2F8E532-2DDF-42AC-B345-467C44C7BE1A},40.114360442642,-88.23610018494188
3836,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10074,Not Specified,123A4,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{8AD9824D-0340-49EA-A8BA-DC6B5D2581D3},40.114551955663146,-88.2305275472575
3837,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10075,Not Specified,123A5,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{D7058E63-4A13-4343-A066-D4EBE1C5A3B3},40.114498737462874,-88.23082595018052
3838,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL122,,,,,10076,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{BE055266-8113-4975-958D-F0F8D96882FC},40.11354831457703,-88.22911225582048
3839,Cast Aluminum,Other,Teardrop,Not Specified,Not Specified,SL118,,,2.0,,10077,Not Specified,118C7,Black,Sternberg,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{E3B928CF-7B50-4AB3-B125-7A6033B50FF9},40.10975059570457,-88.23878027193355
3840,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL118,,,,,10078,Not Specified,118D7,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{FD77FF6C-163D-43E1-B460-5F992BA4B8E0},40.110009276511555,-88.23861447034989
3841,Cast Aluminum,Other,Teardrop,Not Specified,Not Specified,SL118,,,2.0,,10079,Not Specified,118C9,Black,Sternberg,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{278D1B00-5B95-4FFF-9E6C-268378C1E869},40.10971884671504,-88.23861254606537
3842,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL118,,,,,10080,Not Specified,118D8,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{B2B816A6-B48B-42D3-B80C-8D96BE6776E6},40.10954667845954,-88.23861006833003
3843,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/66(LED),SL068,,,8.0,2018-01-01 06:00:00,10081,Yes,Not Specified,Black,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{5C92407F-0717-4BD2-AA0D-BD60B1272C31},40.109143485043134,-88.23545502092887
3844,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/66(LED),SL068,,,8.0,2018-01-01 06:00:00,10082,Yes,Not Specified,Black,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{9EBF1578-EA29-424A-8B51-081805E2BDA9},40.109356050955824,-88.23546712954632
3845,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/66(LED),SL068,,,8.0,2018-01-01 06:00:00,10083,Yes,Not Specified,Black,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{FF607FB1-DD9A-426A-A431-02845C7C4938},40.10956288950609,-88.23546931624688
3846,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10084,Not Specified,117C8,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{3718E1BA-63FD-41DD-AEFC-AC9661FD39F5},40.11072693111868,-88.23548184676547
3847,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10085,Not Specified,117D8,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{9338179B-8515-4E25-B198-CAAB2D3DF035},40.11052593366689,-88.23548345321224
3848,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10086,Not Specified,117C9,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{CAD170EE-AF30-442C-97EB-8D95D77F0154},40.1105317123791,-88.23527189093869
3849,Cast Aluminum,Combo,Teardrop/Teardrop,LED,286(LED)/66(LED),SL117,,,8.0,2018-09-01 05:00:00,10087,Yes,117D9,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{8B84D146-8C37-4A5D-8FD8-E4BA4AB69447},40.11031902694989,-88.23525900639792
3850,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10088,Not Specified,117C7,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{1ACA8696-C586-4168-9B5F-F01005906698},40.11035170681773,-88.23548983043959
3851,Cast Aluminum,Other,Teardrop,LED,Not Specified,SL117,,,2.0,2018-09-01 05:00:00,10089,Yes,117D7,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{39CBE9E6-1C8F-4378-803B-29B5089D8A4E},40.11030306416352,-88.23577075912303
3852,Cast Aluminum,Other,Teardrop,LED,Not Specified,SL117,,,2.0,2018-09-01 05:00:00,10090,Yes,117C6,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{275DB276-FF88-48A6-8E9A-B100C6E62A2F},40.11030078317339,-88.2362222898337
3853,Cast Aluminum,Other,Teardrop,LED,Not Specified,SL117,,,2.0,2018-09-01 05:00:00,10091,Yes,117D6,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{CD2D41A7-7005-43F3-A7DC-F9B6E0729B5A},40.11029742839514,-88.23667779720698
3854,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10092,Not Specified,117C4,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{EDF4AB9E-210A-4145-AFBA-4DDDF2696B0F},40.110500192574484,-88.23711279455502
3855,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10093,Not Specified,117D4,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{309C435A-E5C3-45C7-814B-9047FF521FA3},40.11068904070812,-88.23711563212142
3856,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10094,Not Specified,117B2,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{5EC1D745-64E0-4DCF-A838-74AA56E1F3D4},40.11010780959903,-88.23710796944505
3857,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL117,,,,,10095,Not Specified,117A3,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,GPS,Not Specified,Not Specified,{1D8FAF99-2472-42D6-83FA-190141D8FC89},40.10991450885247,-88.23712259530649
3858,Cast Aluminum,Combo,Teardrop/Teardrop,LED,286(LED)/66(LED),SL117,,,8.0,2018-09-01 05:00:00,10096,Yes,117A8,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{E92C01C2-18A9-4791-B445-7DA756DD54FA},40.10984614175914,-88.23547809102367
3859,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10097,Yes,117A9,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,11/1/18,{37DE7756-1894-425A-A554-093B65E3379A},40.10998745855678,-88.23530306033807
3860,Cast Aluminum,Other,Teardrop,LED,66 (LED),SL117,,,2.0,2018-09-01 05:00:00,10098,Yes,117B7,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{4AF34206-AEE7-4758-A65A-D34FF9BE41D0},40.10999189623998,-88.2354780885929
3861,Cast Aluminum,Combo,Teardrop,LED,Not Specified,SL117,,,8.0,2018-09-01 05:00:00,10099,Yes,117A7,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{BA33FDF4-815D-496F-988F-3913CA335E2B},40.11019083638207,-88.23555290820865
3862,Cast Aluminum,Other,Teardrop,LED,Not Specified,SL117,,,2.0,2018-09-01 05:00:00,10100,Yes,117B6,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{1FEE4216-B77D-4356-AF48-D95753A4585E},40.110192451858,-88.23577263085822
3863,Cast Aluminum,Combo,Teardrop,LED,Not Specified,SL117,,,8.0,2018-09-01 05:00:00,10101,Yes,117A6,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{32230742-B786-43C0-BD21-73ACF1D9BA2A},40.110190263063636,-88.23600353139686
3864,Cast Aluminum,Other,Teardrop,LED,Not Specified,SL117,,,2.0,2018-09-01 05:00:00,10102,Yes,117B5,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{EAA804E0-B6EA-4496-AB37-6DCB48C5B315},40.110188493502434,-88.23616677609769
3865,Cast Aluminum,Combo,Teardrop,LED,Not Specified,SL117,,,8.0,2018-09-01 05:00:00,10103,Yes,117A5,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{88D06F04-98C7-42CD-9CD2-276725C414F7},40.11018587994232,-88.23646036846696
3866,Cast Aluminum,Other,Teardrop,LED,Not Specified,SL117,,,2.0,2018-09-01 05:00:00,10104,Yes,117B4,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{2915F363-5C6B-4ABD-ABC4-0C302359D1E2},40.1101831967728,-88.2366714079119
3867,Cast Aluminum,Combo,Teardrop,LED,Not Specified,SL117,,,8.0,2018-09-01 05:00:00,10105,Yes,117A4,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{F5F98610-C298-49B8-BEA1-93010C1D8C27},40.11018004609164,-88.2368936204546
3868,Cast Aluminum,Combo,Teardrop/Teardrop,LED,286(LED)/66(LED),SL117,,,8.0,2018-09-01 05:00:00,10106,Yes,117B8,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{465B4B0B-A947-4D46-9F57-4FEB5CF42708},40.110154045048645,-88.23529626433582
3869,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10107,Yes,117A10,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,11/1/18,{F2AAD707-2D68-4C4B-B8DF-89F6D9822AD2},40.110187633788556,-88.23500293946371
3870,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10108,Yes,117C10,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,11/1/18,{FA5DC4E9-1B1A-4108-8BD9-7F1D78629983},40.1103192930085,-88.23500662886299
3871,Cast Aluminum,Combo,Teardrop/Teardrop,LED,286(LED)/66(LED),SL117,,,8.0,2018-09-01 05:00:00,10109,Yes,117D10,Black,Sternberg,GE,Yes,Not Specified,GPS,Not Specified,10/12/18,{1C15CDAC-EA8F-43B6-B47F-F74D868B46D6},40.11032630552862,-88.23469339879581
3872,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10110,Yes,117A11,Black,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,11/1/18,{A1025F25-DCC8-42F8-A60D-A4BF1CCE22AC},40.11020201792472,-88.23405094680535
3873,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10111,Yes,117B9,Black,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,11/1/18,{3EE44DCB-FC9D-483E-95BB-FBA0D816F6E7},40.110199220831916,-88.23454207330428
3874,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10112,Yes,117D11,Black,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,11/1/18,{8DD776CD-63A3-4A73-B5F3-120848596BF3},40.11033267997154,-88.2340501879415
3875,Cast Aluminum,Other,Teardrop,LED,286(LED),SL117,,,2.0,,10113,Yes,117C11,Black,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,11/1/18,{02916FB7-71DC-46DD-B97C-BF2D82C56E2E},40.1103269032047,-88.2344975517298
3876,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10114,Not Specified,123C6,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{82BFD78B-4320-4194-9331-FFC199B6375D},40.11438271760319,-88.23169503932547
3877,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10115,Not Specified,123A6,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{E381A3CC-DDFC-46B0-AB3B-A0896363BBBF},40.11449525876278,-88.23137331470707
3878,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL123,,,,,10116,Not Specified,123C5,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{018DB9F8-7649-4793-AD57-7CCA82276B61},40.11438408443665,-88.23112768921843
3879,Cast Aluminum,Combo,Cobra/Teardrop,HPS,100,SL065,1254558.070175,1012534.47525,8.0,2013-01-01 06:00:00,10117,No,Not Specified,Black,Sternberg,GE Evolve,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{56C365ED-0DFD-467E-8991-291217632337},40.11137858709984,-88.2321297267791
3880,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL029,,,,,10118,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,{7D09136D-BF2C-40D7-9707-915BCA218BAA},40.11875274807346,-88.25443426287835
3881,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10119,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{683DB8B8-5745-4C22-8466-240F93C5207A},40.119535196289675,-88.27318333767951
3882,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10120,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{9AABF9EC-FBAD-4681-9B26-312B3A0D86D0},40.1191535330611,-88.27317381864061
3883,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10121,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{74E11219-82C7-422F-8493-BE66DD25225A},40.11884273240563,-88.27317760014243
3884,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10122,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{472E6229-0227-46F5-976A-67E6750FED76},40.119924021242774,-88.2731963065494
3885,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10123,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{AAE8C271-8282-4605-B491-12BC681D9013},40.120152929107256,-88.2733298619388
3886,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10124,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{12CF8C78-7842-43EF-947E-69BAE7C79832},40.119762141415464,-88.27334758765642
3887,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10125,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{D31EDD3A-F5CE-4F88-8FE1-6AF0B478039E},40.11935130530767,-88.2733035015554
3888,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10126,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{8A29A287-A32F-4E9B-856A-05C0A0D2FA99},40.11955638410554,-88.27341740148762
3889,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10127,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{DF092E5F-7379-47E3-9168-2537C88CD605},40.11864396564823,-88.27329573234334
3890,Cast Aluminum,Other,Globe,LED,66 (LED),SL031,,,1.0,,10128,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,Not Specified,Not Specified,Not Specified,{AACDE373-635B-4B1D-8671-CE4FB1C04F8A},40.11893207075256,-88.27330094213762
3891,Cast Aluminum,Other,Globe,LED,66 (LED),SL007,,,1.0,2018-11-01 05:00:00,10129,No,7B6,Green,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{C75C49FA-31BD-4388-8664-ABB238AAF089},40.12012234057921,-88.27305804832721
3892,Cast Aluminum,Other,Globe,LED,66 (LED),SL007,,,1.0,2018-11-01 05:00:00,10130,No,7B5,Green,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{A0206333-B513-46B0-A670-FFF221B4F17A},40.12011735725861,-88.2726627248602
3893,Cast Aluminum,Other,Globe,LED,66 (LED),SL007,,,1.0,2018-11-01 05:00:00,10131,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{F8A5F1B5-BF37-4559-8162-D35E04B50ACE},40.12010929584292,-88.27168558245019
3894,Cast Aluminum,Other,Globe,LED,66 (LED),SL007,,,1.0,2018-11-01 05:00:00,10132,No,7B7,Green,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{24239E58-884B-4FD2-B054-88447EB07C97},40.120220575661335,-88.27145018065681
3895,Cast Aluminum,Other,Globe,LED,66 (LED),SL007,,,1.0,2018-11-01 05:00:00,10133,No,Not Specified,Green,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{B030079A-16DD-46AD-83D4-7D9D77566AA9},40.120106374461535,-88.27123086983812
3896,Cast Aluminum,Other,Globe,LED,66 (LED),SL007,,,1.0,2018-11-01 05:00:00,10134,No,7B1,Green,Sternberg,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{CEC19A76-0A15-45FD-AA56-98CEE8528ECD},40.12011150159197,-88.27079046444427
