X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate,GlobalID
-9822096.32952937,4881968.5895913,120,Cast Aluminum,Traffic Signal,Teardrop,HPS,250,SL067,1254064.5364,1012207.397,5,,163,No,,Black,Lumec,GE,Yes,,AERIAL,,,{04A1718B-B265-4A48-8B26-49E97F614FAC}
-9822068.30840734,4881970.50407333,121,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254069.071975,1012277.075,2,,164,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{D9E542D6-3740-4907-8151-EF8C1B063B0B}
-9822037.90493881,4881970.92975831,122,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254070.563125,1012352.361,2,,165,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{97A78B41-FE73-449B-B0A1-CD4A860A31BC}
-9822011.49422145,4881971.17086016,123,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254071.24152499,1012417.367,2,,166,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{7CB92651-317D-4FF6-83CF-10631583D799}
-9821981.36650957,4881971.37462087,124,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254071.837375,1012493.378,2,,167,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{4576BB68-DC69-48CB-B0C0-54A6022A1FD9}
-9824156.35389186,4882720.35345515,125,Cast Iron,Other,Globe,IND,55,SL030,1255939.988,1007028.035075,7,,169,No,,Green,,QL,Yes,,AERIAL,,,{A85376A6-57EE-4C12-8208-4AFDF18D90D9}
-9824412.84801742,4882671.17547087,126,Cast Iron,Other,Globe,IND,55,SL030,1255817.02835,1006383.439925,7,,173,No,,Green,,QL,Yes,,AERIAL,,,{5D68BD4E-87D4-4E80-9E7D-BCCA80D22795}
-9824009.47825598,4885596.40440562,127,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263137.5373,1007388.665,3,,174,No,,Natural,Unknown,GE,No,,AERIAL,,,{B3CF3FC6-BABE-4D54-885C-E6FF0996DFD2}
-9824043.95836253,4885606.67880044,128,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263163.162175,1007303.448,3,,175,No,,Natural,Unknown,GE,No,,AERIAL,,,{1F016635-4EC1-4A75-B3C2-C2FF366BADEA}
-9824045.35766388,4885744.59555392,129,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263508.20455,1007299.613,3,,176,No,,Natural,Unknown,GE,No,,AERIAL,,,{0E9F74D8-9908-4C49-A88F-DE89CCA95AB7}
-9824047.5450846,4885875.70041307,130,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263833.3776,1007291.861,3,,177,No,,Natural,Unknown,GE,No,,AERIAL,,,{F2C9D5FA-C686-41FF-90AB-391F3A750C5A}
-9824022.08265615,4885822.94319284,131,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263699.97335,1007355.815,3,,178,No,,Natural,Unknown,GE,No,,AERIAL,,,{2DF273EF-4E12-4A27-82D0-46822AA46657}
-9821953.50631296,4881950.86765138,132,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254019.49879999,1012565.054,2,,179,No,,Black,,GE,Yes,,AERIAL,,,{714F4A9D-BCC1-4779-B159-FED0D2A8B042}
-9821929.34387839,4881972.23581751,133,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1254074.14145,1012624.35,8,,180,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,,{CF55049E-8EDE-403E-BECD-FE16A30D3FDA}
-9821879.3175421,4881973.1273512,134,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1254075.084025,1012755.818,8,,181,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,,{6D88C17C-6BFA-4959-A965-5B793961932E}
-9821851.25010103,4881973.02384677,135,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254076.338225,1012823.086,2,,182,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{D2C039B8-2BDD-40E3-9F93-A9462C0BCFC4}
-9821828.82090167,4881973.42268497,136,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254078.026425,1012877.966,2,,183,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{028E8167-29B0-4638-A228-7F6CD717CC34}
-9821800.09697185,4881974.19761647,137,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254080.88255,1012949.98,2,,184,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{A6F5BDD9-E4F4-496C-BFA5-F797DBB2505D}
-9821784.08263548,4881974.32495613,138,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1254079.7892,1012997.213,8,,185,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,,{8233ADED-4DEC-4F70-9002-CD1AECDE41A5}
-9821771.16121017,4881969.67795779,139,Steel,Traffic Signal,Teardrop,HPS,250,TS096,1254065.4223,1013025.634,5,,186,No,,Black,Lumec,GE,Yes,,AERIAL,,,{92D05614-615B-4BCF-B315-2ED4100C65FD}
-9823234.12424452,4883240.18302037,140,Aluminum,Truss Arm,Cobra,HPS,250,SL025,1257244.036825,1009343.838125,6,,188,Yes,,Black,,GE,No,,AERIAL,,,{6705915E-8AFA-4674-9480-EC0688DC6004}
-9823234.26798567,4883160.31218822,141,Aluminum,Truss Arm,Cobra,HPS,250,SL032,1257043.919675,1009342.5024,6,,189,Yes,,Black,,GE,No,,AERIAL,,,{AA444187-5AD9-4F35-8B4F-3B8F1449250E}
-9823262.24550643,4883150.17116642,142,Aluminum,Truss Arm,Cobra,HPS,250,SL032,1257018.62729999,1009274.27615,6,,190,Yes,,Black,,GE,No,,AERIAL,,,{FDCF1835-50FA-4371-9790-D66C94E8EF94}
-9823339.65883712,4883153.27244286,143,Cast Aluminum,Other,Globe,IND,85,SL032,1257026.03725,1009076.97925,1,,191,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18,{E2CC2DD0-B04D-4338-A3EB-22DCD45051EA}
-9824348.59734566,4882441.48400226,144,Cast Iron,Other,Globe,IND,55,SL030,1255244.21695,1006541.353,7,,193,No,,Green,,QL,Yes,,AERIAL,,,{40BD51C2-5541-429E-B864-A3A3FA00A88A}
-9824294.6320924,4882441.4139247,145,Cast Iron,Other,Globe,IND,55,SL030,1255243.79877499,1006670.785,7,,194,No,,Green,,QL,Yes,,AERIAL,,,{6A80C812-2ED8-4F21-B40D-1924D62B45D5}
-9822608.12791559,4883427.5874061,146,Aluminum,Davit,Cobra,HPS,100,SL047,1257714.39595,1010915.691,4,,195,No,,Natural,,GE,No,,AERIAL,,,{69FC5E06-6E3A-4CD7-BD0D-12CA82AB1C74}
-9822601.87442443,4883404.7960869,147,Wood,Pipe Arm,Cobra,HPS,100,SL047,1257657.379625,1010931.463,4,,196,No,,Natural,,GE,No,,AERIAL,,,{2C55EB63-94A3-4F50-9A42-EDCC49409118}
-9822665.10956036,4883399.89727347,148,Aluminum,Davit,Cobra,HPS,100,SL047,1257644.950825,1010772.612,4,,197,No,,Natural,,GE,No,,AERIAL,,,{5CD0E150-F724-4546-B192-4ECB0341CF55}
-9821961.34028877,4883170.44899198,149,Aluminum,Davit,Cobra,HPS,100,SL046,1257069.07345,1012543.304,4,,199,No,,Natural,,GE,No,,AERIAL,,,{A9D3664E-4F6A-4279-84D6-54A7A2185872}
-9821961.48325421,4883243.54169166,150,Aluminum,Davit,Cobra,HPS,100,SL046,1257253.18835,1012541.672,4,,200,No,,Natural,,GE,No,,AERIAL,,,{4C710B0C-FFCA-4903-A513-62049795AF88}
-9821970.38166426,4883298.67871769,151,Aluminum,Davit,Cobra,HPS,100,SL046,1257391.56805,1012518.593,4,,201,No,,Natural,,GE,No,,AERIAL,,,{B2D223CF-0D78-4182-982D-9FB07A1FEA24}
-9822044.18952552,4883298.25175196,152,Aluminum,Davit,Cobra,HPS,100,SL046,1257393.345325,1012334.139,4,,202,No,,Natural,,GE,No,,AERIAL,,,{F62604E4-44FC-41C6-BF9C-BCC9DCA36B91}
-9821772.81631275,4881918.14255441,153,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253939.21004999,1013028.742,2,,209,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{DD5BD497-2B49-41A4-A012-A138F6DB7D04}
-9821771.41174672,4881862.26121929,154,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253799.354975,1013031.521,2,,211,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{1F1525CB-20A3-44D4-856D-9132927866E4}
-9821771.09843099,4881836.37072231,155,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1253734.557225,1013028.292,8,,212,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{C505F5E2-EEBB-441F-A9B0-573657BCC4B5}
-9821748.25521998,4881812.57481638,156,Cast Aluminum,Traffic Signal,Teardrop,HPS,250/100,SL067,1253675.13445,1013084.684,8,,213,No,,Black,Sternberg,GE,Yes,Combo pole with traffic signals,AERIAL,,,{83D67E20-ACC6-4432-8C4F-BBFABAA809A5}
-9821750.71272104,4881849.55570344,157,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253767.61595,1013078.194,2,,214,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{309B4CD4-CD50-4333-BAEA-C85860BAAE06}
-9823769.44138827,4883579.04814323,158,Aluminum,Davit,Cobra,HPS,150,SL020,1258090.451775,1007997.801,4,,215,No,,Natural,,GE,No,,AERIAL,,,{DF28368A-B555-4DD7-AABF-D6F170589DBD}
-9823771.02140157,4883446.04686627,159,Aluminum,Davit,Cobra,HPS,150,SL020,1257757.6279,1007994.15,4,,216,No,,Natural,,GE,No,,AERIAL,,,{4C2B1C65-B350-475E-8C95-948F56C24D04}
-9823852.4422292,4883573.2400421,160,Steel,Truss Arm,Cobra,HPS,150,SL020,1258075.71955,1007789.298,3,,217,No,,Green,,GE,No,,AERIAL,,,{B1553BE0-013A-412E-9758-3CCA6BCC1C39}
-9823914.13482356,4883574.22528878,161,Steel,Truss Arm,Cobra,HPS,150,SL020,1258078.038825,1007634.31,3,,218,No,,Green,,GE,No,,AERIAL,,,{C9D771F8-6930-4163-8610-5E171A546C7F}
-9823968.80068647,4883578.54658083,162,Aluminum,Davit,Cobra,HPS,150,SL020,1258088.72345,1007497.24,4,,219,No,,Natural,,GE,No,,AERIAL,,,{6E4C70FA-431F-4CFB-9DAA-0C4716F373E8}
-9825222.67461152,4883593.66907541,163,Steel,Truss Arm,Cobra,HPS,150,SL020,1258123.820075,1004346.92,3,,220,No,,Green,,GE,No,,AERIAL,,,{DC2AD99A-AF98-4908-B40D-949B787BF95C}
-9825163.40961608,4883592.88895938,164,Steel,Truss Arm,Cobra,HPS,150,SL020,1258121.98885,1004495.809,3,,221,No,,Green,,GE,No,,AERIAL,,,{964DBCD8-4F5F-4F19-8849-E232F5E6B7E7}
-9825103.07064372,4883593.03690666,165,Steel,Truss Arm,Cobra,HPS,150,SL020,1258122.4828,1004647.393,3,,222,No,,Green,,GE,No,,AERIAL,,,{1F847653-682E-4C6A-A15B-EF106D99F14E}
-9824690.61277252,4883576.62419004,166,Steel,Truss Arm,Cobra,HPS,150,SL020,1258082.2837,1005683.615,3,,223,No,,Green,,GE,No,,AERIAL,,,{7CF75A7F-175E-46B5-ADE9-FE0587B89944}
-9821751.47849346,4881875.15351986,167,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253831.679725,1013067.72,2,,225,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{A53C7292-6ED7-4A16-B510-9BC3A48C1FD7}
-9821752.41909729,4881906.07742121,168,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253909.0729,1013073.62,2,,226,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{108B9F57-2636-4D97-8BDA-F81FCF78AB5A}
-9821752.16298315,4881931.47598881,169,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253972.640775,1013071.69,2,,227,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{1E5B7DB4-7EC7-4BF8-820B-A3715E9A370D}
-9821752.50226511,4881958.02062953,170,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1254037.82485,1013068.382,2,,228,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{9FE89827-C525-460C-9C34-5CB55C363043}
-9821721.24280359,4881975.12963679,171,Cast Aluminum,Other,Cobra,HPS,250/100,SL067,1254081.248175,1013151.607,2,,229,Yes,,Black,Lumec,GE,No,,AERIAL,,,{FBE61519-8111-45E1-8B8C-BE0EFE85E340}
-9821665.61153328,4881975.93620615,172,Cast Aluminum,Other,Cobra,HPS,250/100,SL067,1254084.167225,1013287.222,2,,230,Yes,,Black,Lumec,GE,No,,AERIAL,,,{E14E3681-754A-41E4-BE64-76F97AEF8EEE}
-9823963.00612351,4882354.7365585,173,Cast Iron,Other,Globe,IND,55,SL030,1255029.167925,1007517.101175,7,,244,No,,Green,,QL,Yes,,AERIAL,,,{31C2B387-9339-4D53-B0A7-8581BD43248F}
-9821686.57904766,4881799.40120627,174,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253642.276225,1013237.073,1,,247,Yes,,Black,,GE,No,,AERIAL,,,{0B76B6FA-5412-4ED4-8EDB-FF6359B512E2}
-9821732.47549009,4881815.21225005,175,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253681.713975,1013120.245,1,,248,Yes,,Black,,GE,No,,AERIAL,,,{069D5D10-832D-437D-BA07-93FBA684AB4A}
-9821700.26622463,4881815.35465243,176,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253682.16452499,1013201.177,1,,249,Yes,,Black,,GE,No,,AERIAL,,,{EDC18AA5-4056-494D-9060-87AB5B04F263}
-9821668.93998806,4881815.85545617,177,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253683.50975,1013278.57,1,,250,Yes,,Black,,GE,No,,AERIAL,,,{3E730680-9698-4AD9-B8C0-D64023CC51F6}
-9821636.94540954,4881816.19584339,178,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253684.455475,1013362.935,1,,251,Yes,,Black,,GE,No,,AERIAL,,,{18EC1CD1-261F-4064-B2FD-3673080857CD}
-9822103.16938775,4882041.63099731,179,Cast Aluminum,Combo,,HPS/Induction,250/100,SL099,1254252.795375,1012185.051,8,,253,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{2A2F8545-5F38-465F-9101-952FDE746746}
-9822104.12277383,4882010.52479738,180,Cast Aluminum,Combo,Cobra,HPS/Induction,250/100,SL099,1254170.30615,1012187.119,8,,254,Yes,,Black,Sternberg,GE/QL,Yes,,AERIAL,,,{3658FC60-2010-4699-89D1-7BD43552852D}
-9822122.7420417,4882011.51635265,181,Cast Aluminum,Combo,Cobra,HPS/Induction,250/100,SL099,1254185.530325,1012142.815575,8,,255,No,,Black,Sternberg,GE/QL,Yes,,AERIAL,,,{1AEFFF5C-4D9D-4ED3-9431-D72CDE20F5CC}
-9822131.80570499,4881987.87908467,182,Cast Aluminum,Traffic Signal,Teardrop,HPS,250,SL099,1254112.867575,1012116.992,5,,256,No,,Black,Lumec,GE,Yes,,AERIAL,,,{59073465-BD20-4117-B42A-27DE7837B436}
-9824874.7903703,4881277.8571812,183,Cast Aluminum,Other,Globe,HPS,100,SL030,1252328.87275,1005225.77,1,,257,No,,Green,,GE,Yes,,AERIAL,,,{A31D7056-283B-45AD-B270-4B9D5F260449}
-9824911.15754863,4881279.22280429,184,Cast Aluminum,Other,Globe,HPS,100,SL084,1252332.213925,1005134.383,1,,258,No,,Green,,GE,Yes,,AERIAL,,,{951F0015-8DE8-42F6-9B8F-E18DD1A6128E}
-9822098.46585604,4881989.11099447,185,Cast Aluminum,Traffic Signal,Teardrop,HPS,250,SL099,1254114.38475,1012199.676,5,,263,No,,Black,Lumec,GE,Yes,,AERIAL,,,{7C5ABACA-7F32-4145-8364-3578D46A500C}
-9822082.72211563,4881987.43036612,186,Cast Aluminum,Other,Teardrop,HPS,250,SL099,1254110.743575,1012240.121925,2,,264,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{37DF72E5-1B9C-41E3-8CF6-CE6DC96F67E6}
-9822052.73446178,4881987.74999231,187,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL099,1254113.755325,1012316.059,8,,265,No,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{3D4D7294-19E3-459A-94F9-98E587451AD5}
-9822023.68017609,4881988.15959632,188,Cast Aluminum,Other,Teardrop,HPS,250,SL099,1254119.185775,1012395.137,2,,266,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{4D83F39A-A9DC-4049-BAF8-FA3FE05400E5}
-9821999.52250093,4881988.48187782,189,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL099,1254118.16025,1012452.424,8,,267,No,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{E4D10A2F-3B1E-4ECA-B38A-5930C23DFA3B}
-9821963.43731977,4881988.90807622,190,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL099,1254117.090225,1012542.371,8,,268,No,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18,{CBFDAFE4-8AEE-426B-8529-440275319C8F}
-9821953.92346243,4882023.91702729,191,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254203.41675,1012563.225,8,,269,Yes,,Black,Sternberg,GE/QL,Yes,"Upper - HPS, Lower - IND",AERIAL,,,{38D2AD74-B340-4BCC-87BD-423FD8B9B47B}
-9821939.1936659,4882037.70647897,192,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254237.97059999,1012600.1959,8,,270,Yes,,Black,Sternberg,GE/QL,Yes,"Upper - HPS, Lower - IND",AERIAL,,,{EE42DDAD-CACF-45F8-9BDA-DC33C30BA203}
-9822733.58701743,4883134.27848316,193,Aluminum,Other,Other,HPS,150,SL061,1256980.071925,1010601.282,3,,274,No,,Black,,GE,No,,AERIAL,,,{57A7568B-312E-4A95-860B-ADAF646CE018}
-9823397.56666758,4882813.43780162,194,Aluminum,Pipe Arm,Cobra,HPS,250,SL028,1256175.451375,1008933.937,4,,278,Yes,,Natural,,GE,No,,AERIAL,,,{0327B29E-7BFB-4147-B6EF-C490FE85C5BB}
-9823234.59389138,4882394.35845616,195,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255132.485875,1009346.534,4,,279,No,,Natural,,GE,No,,AERIAL,,,{CC6BF144-4326-4ADB-AB48-549B3DF6AD9C}
-9823232.55826581,4882455.57737091,196,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255281.976825,1009346.122,4,,280,No,,Natural,,GE,No,,AERIAL,,,{9D45C8FB-132F-4DA8-A715-067E5BCD6954}
-9823231.8176578,4882496.71680277,197,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255385.63025,1009352.036,4,,281,No,,Natural,,GE,No,,AERIAL,,,{35F92EC6-A288-403F-B72D-3A55E077A3A9}
-9823232.32561608,4882564.79025642,198,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255555.53125,1009350.588,4,,282,No,,Natural,,GE,No,,AERIAL,,,{EE242BF2-8BB5-484C-8440-849FC41F624D}
-9823265.02698139,4882844.08149774,199,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256252.471475,1009266.855125,5,,286,No,,Black,,GE,Yes,,AERIAL,,,{138135DC-793A-4C2D-9E0D-71B528F85A6D}
-9823325.654615,4882844.69787218,200,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256252.12495,1009113.2298,5,,287,No,,Black,,GE,Yes,,AERIAL,,,{FDC0062E-70A8-424D-B0D7-810FC6215446}
-9823477.93486216,4882869.5832214,201,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256315.75835,1008731.879825,5,,290,No,,Black,,GE,Yes,,AERIAL,,,{BF5D1FA1-E3FA-47FD-B083-476B05DE1FFB}
-9823417.42989202,4882990.66455962,202,Aluminum,Pipe Arm,Cobra,HPS,250,SL033,1256615.41105,1008886.352,4,,293,Yes,,Natural,,GE,No,,AERIAL,,,{6A10E7B7-64A5-4592-96DD-0B04DAEA61F5}
-9823421.14034274,4882989.78344403,203,Aluminum,Davit,Cobra,HPS,250,SL088,1256616.70365,1008874.272725,1,,294,Yes,,Black,,GE,No,,AERIAL,,,{A3BED051-B7E6-44DC-8F41-549A9AFA7D73}
-9823454.55984863,4882989.01334721,204,Aluminum,Davit,Cobra,HPS,250,SL088,1256614.6935,1008790.31245,1,,296,Yes,,Black,,GE,No,,AERIAL,,,{EEC9F87F-EE6A-4D1E-86D2-6BE5B27D3D9F}
-9823477.01728775,4882988.85595913,205,Aluminum,Davit,Cobra,HPS,250,SL088,1256614.24405,1008733.89125,1,,297,Yes,,Black,,GE,No,,AERIAL,,,{19123853-F831-4518-B797-F4F63D40227E}
-9823495.39558866,4882988.82756486,206,Aluminum,Davit,Cobra,HPS,250,SL088,1256614.12765,1008687.717925,1,,298,Yes,,Black,,GE,No,,AERIAL,,,{859383A7-53A0-4897-B2BA-DE89B216C0D0}
-9823524.30581689,4882988.70003073,207,Aluminum,Davit,Cobra,HPS,250,SL088,1256613.737075,1008615.0848,1,,299,Yes,,Black,,GE,No,,AERIAL,,,{7580BD0A-EF7B-4CF8-8BDE-2D99D124B448}
-9823546.72316314,4882988.54362436,208,Aluminum,Davit,Cobra,HPS,250,SL088,1256613.29059999,1008558.764425,1,,300,Yes,,Black,,GE,No,,AERIAL,,,{E4771FBA-E3B4-4425-85F1-ACD8DE71BBDF}
-9823318.29070855,4883153.5113746,209,Cast Aluminum,Other,Globe,IND,85,SL032,1257025.2998,1009131.079125,1,,305,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18,{122DEC73-8847-41C0-BB61-7E395BF325A8}
-9823381.99654419,4883153.04759725,210,Cast Aluminum,Other,Globe,IND,85,SL032,1257024.6741,1008971.3426,1,,306,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18,{3BAA6282-F1C2-465B-8A2F-FBBADEF8B7D6}
-9822640.85141112,4883388.9663257,211,Aluminum,Davit,Cobra,HPS,100,SL047,1257617.66232499,1010833.584,4,,307,No,,Natural,,GE,No,,AERIAL,,,{5793B2A9-8BDF-4001-B8A2-2788964DC535}
-9822677.51585504,4883377.83937851,212,Aluminum,Davit,Cobra,HPS,100,SL047,1257589.719725,1010741.503,4,,308,No,,Natural,,GE,No,,AERIAL,,,{9EAB487D-0CA6-4F84-A1FB-A61555B22485}
-9822683.42581999,4883301.34487347,213,Aluminum,Truss Arm,Cobra,HPS,250,SL047,1257398.2823,1010726.859,6,,309,No,,Black,,GE,No,,AERIAL,,,{A5DDC958-2100-4702-B031-A755C6C1D7C9}
-9822669.95729504,4883279.35469677,214,Aluminum,Davit,Cobra,HPS,100,SL047,1257343.289275,1010760.754,4,,310,No,,Natural,,GE,No,,AERIAL,,,{19454C70-AB94-4BA9-BDD6-39B3D0F620A8}
-9822590.05904376,4883281.79709903,215,Aluminum,Davit,Cobra,HPS,100,SL047,1257349.61584999,1010962.484,4,,311,No,,Natural,,GE,No,,AERIAL,,,{E2A67D1C-0FA7-441F-9052-0B55F5658567}
-9823366.30602668,4883292.08094875,216,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257373.332475,1009011.284,4,,312,No,,Natural,,GE,No,,AERIAL,,,{CD76E6E0-BD1B-4862-8911-A9355BEB2E18}
-9823301.44783158,4883292.72347926,217,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257379.00915,1009174.92,4,,313,No,,Natural,,GE,No,,AERIAL,,,{2594F8FA-7B7D-473B-B7AA-A0114EFF9C48}
-9823241.26855963,4883293.24472157,218,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257376.55954999,1009325.413,4,,314,No,,Natural,,GE,No,,AERIAL,,,{425903F7-FD7F-4186-B2F1-E03C19A75E3F}
-9823422.96774422,4883290.57805642,219,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257369.430125,1008868.937,4,,315,No,,Natural,,GE,No,,AERIAL,,,{4BD635E2-D1F6-4457-ABC4-295DB71A61A4}
-9823969.95420268,4883645.76079463,220,Aluminum,Davit,Cobra,HPS,150,SL020,1258256.91474999,1007493.912,4,,316,No,,Natural,,GE,No,,AERIAL,,,{435C04FE-4B27-4985-A62B-6630B2FCA8F5}
-9823969.91405685,4883693.64728083,221,Aluminum,Davit,Cobra,HPS,150,SL020,1258375.284725,1007493.345,4,,317,No,,Natural,,GE,No,,AERIAL,,,{ACA4C64C-67F3-461D-831E-DCE18E63AA2A}
-9823767.24833018,4882811.47940919,222,Cast Iron,Other,Globe,IND,55,SL030,1256175.75692499,1008004.45105,7,,319,No,,Green,,QL,Yes,,AERIAL,,,{EC0F8E22-0AC4-4801-9B16-E398275CCAF3}
-9823761.37881371,4882705.85673254,223,Cast Iron,Other,Globe,IND,55,SL030,1255901.4775,1008019.51135,7,,320,No,,Green,,QL,Yes,,AERIAL,,,{9522BA5E-AE4E-485B-947C-60C8EFBBA8E4}
-9821931.79939503,4881989.40609036,224,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254117.58495,1012623.556,8,,325,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,,{5BD0E5A5-1535-4BCC-BFDD-1599074F3A91}
-9821915.23415162,4881989.52776891,225,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254117.11255,1012666.302,2,,326,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{8C0FB63A-BCE8-4542-879E-8556EB3C70C1}
-9821893.26716084,4881989.22845168,226,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254119.5079,1012714.949,2,,327,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{370EFE52-9231-4EE5-949D-AD7E8AE9A230}
-9821869.34135315,4881989.68675048,227,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254120.593775,1012777.799,2,,328,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{CB8E667D-49B4-4FFD-A8BD-A6AD23D2EFB6}
-9821843.43120311,4881989.926668,228,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254120.487725,1012838.414,2,,329,Yes,,Black,Lumec,GE,Yes,,AERIAL,,,{FA013E1D-B519-46E6-AE52-3DD8AAA80795}
-9824033.30812919,4882566.35563662,229,Cast Iron,Other,Globe,IND,55,SL030,1255557.829675,1007339.51755,7,,338,No,,Green,,QL,Yes,,AERIAL,,,{B6935193-0CD3-444D-B21E-1A5C9F4D4E50}
-9823233.28225192,4882166.70109717,230,Aluminum,Davit,Cobra,HPS,250,SL078,1254561.83045,1009350.474,4,,342,No,,Natural,,GE,No,,AERIAL,,,{8F294A4A-EAE4-4C14-AD86-FE818C6BFADF}
-9823233.79131638,4882220.02503052,231,Aluminum,Davit,Cobra,HPS,250,SL078,1254690.769775,1009346.908,4,,343,No,,Natural,,GE,No,,AERIAL,,,{DC792E17-E1CB-41B7-A84C-5C39936A58FA}
-9823187.58463612,4882906.26830913,232,Cast Aluminum,Other,Globe,IND,85,SL033,1256406.600375,1009458.66035,1,,346,Yes,,Black,,QL,Yes,,AERIAL,,,{12582C96-0A4A-4C29-8BE9-8B8E78A64A97}
